text,slot,intent
giảm cho mình hắt trần ở vườn xuống 11 phần trăm nhé,O O O B-devicedevice I-devicedevice O B-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.decrease.percentage
hạ xuống quạt trần xuống mức độ sáng 36 phần trăm,B-commandcommand I-commandcommand B-devicedevice I-devicedevice O O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,smart.home.decrease.percentage
tôi đang cần giảm mức độ đèn bóng trần phòng thực hành,O O O O O O O O O B-roomroom I-roomroom I-roomroom,smart.home.decrease.percentage
hạ thấp đèn tiết kiệm điện quầy lễ tân xuống 28 phần trăm nữa,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.decrease.percentage
trong phòng thu 1 hãy giảm đèn huỳnh quang thứ 1 xuống 23 phần trăm,O B-roomroom I-roomroom I-roomroom O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.decrease.percentage
giúp mình giảm đèn đứng 4 xuống 19 phần trăm với ạ,O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O,smart.home.decrease.percentage
device downlight thứ 2 room đầu hè phần trăm 30 phần trăm,O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.decrease.percentage
đèn âm trần 1 ở phòng em nhỏ 3 về 26 phần trăm,B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.decrease.percentage
bạn giảm cho mình màn cửa thứ 3 được không mình thấy hơi bị sáng quá,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O O O O O O,smart.home.decrease.percentage
giảm giúp mình nút ấn thứ 1 nhé,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,smart.home.decrease.percentage
giảm rèm đôi 3 xuống mức độ sáng 22 phần trăm,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,smart.home.decrease.percentage
bạn giúp mình giảm bóng tròn đi 24 phần trăm được không mình cảm ơn,O O O O B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O O O,smart.home.decrease.percentage
giảm giúp mình hắt tường thứ 3 tại phòng sách 5 xuống 4 phần trăm nhé,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.decrease.percentage
cho mình giảm đèn học thứ 2 ở phòng ngủ ông bà 1 mức 20 phần trăm,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.decrease.percentage
giảm giúp tôi độ sáng quạt thông gió ngoài phòng giặt 3 xuống với,O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O O,smart.home.decrease.percentage
cho mình giảm led 2 ở phòng dành cho nam 3 mức 29 phần trăm,O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.decrease.percentage
cho mình giảm đèn hắt ở tiền sảnh 3 mức 21 phần trăm,O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.decrease.percentage
giảm đi loa đài thứ 2 phòng ngủ các con xuống 31 phần trăm hộ tôi với,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O O,smart.home.decrease.percentage
mình cần sự trợ giúp trong việc giảm đèn ốp trần 3,O O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice,smart.home.decrease.percentage
giảm thiết bị kiểng cho tôi với,O O O B-devicedevice O O O,smart.home.decrease.percentage
giảm giúp mình bóng sợi đốt nhé,O O O B-devicedevice I-devicedevice I-devicedevice O,smart.home.decrease.percentage
cho cái bóng làm việc thứ 3 xuống 16 phần trăm hộ tôi với,O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O,smart.home.decrease.percentage
giảm vô tuyến thứ 3 ở phòng ngủ ông bà xuống 2 phần trăm cho mình với,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O,smart.home.decrease.percentage
ok bạn ơi giảm cho mình đèn trang trí 4 xuống 11 phần trăm nhé,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.decrease.percentage
tôi cần hạ thấp bóng hắt tường thứ 4 tầng thượng 8 đi 11 phần trăm,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.decrease.percentage
hello giảm giúp mình bóng treo tường 2 ở phòng cuối 2 xuống 4 phần trăm nhé,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.decrease.percentage
giảm bóng trụ cổng 2 nhà vệ sinh 14 phần trăm,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.decrease.percentage
ok bạn ơi giảm cho mình đèn ốp tường thứ 4 xuống 24 phần trăm nhé,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.decrease.percentage
trong phòng ngủ con trai hãy giảm bóng đứng thứ 4 xuống 17 phần trăm,O B-roomroom I-roomroom I-roomroom I-roomroom O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.decrease.percentage
hello giảm giúp mình quạt trần ở tủ giữ đồ xuống 7 phần trăm nhé,O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.decrease.percentage
giảm đi đèn vườn hè sau 3 xuống 24 phần trăm nữa,B-commandcommand I-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.decrease.percentage
em làm ơn giúp tôi giảm đèn sưởi 2 xuống 14 phần trăm tôi hơi bị chói mắt,O O O O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O O O,smart.home.decrease.percentage
giảm đèn bàn thứ 4 phòng ông bà 5 27 phần trăm,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.decrease.percentage
giảm đèn tuýp thứ 2 phòng 1 20 phần trăm,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.decrease.percentage
bạn giúp mình giảm bình nóng lạnh đi 20 phần trăm được không mình cảm ơn,O O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O O O,smart.home.decrease.percentage
giảm giúp tôi độ sáng nút nhấn 4 ngoài phòng họp xuống với,O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O O,smart.home.decrease.percentage
giảm đèn tròn 2 về 3 phần trăm ở trong cơ quan,O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O B-roomroom I-roomroom,smart.home.decrease.percentage
giảm đèn sắc màu 4 về 4 phần trăm ở phòng đợi,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom,smart.home.decrease.percentage
cho mình giảm bóng tiết kiệm điện thứ 2 với,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O,smart.home.decrease.percentage
đèn hắt phòng ngủ con hạ xuống 4 phần trăm,B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom B-commandcommand I-commandcommand B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,smart.home.decrease.percentage
hello giảm giúp mình led 4 ở sân trước xuống 14 phần trăm nhé,O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.decrease.percentage
giúp tôi hạ thấp bóng đứng sân xuống 45 phần trăm,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice B-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,smart.home.decrease.percentage
thôi vào việc nhé màn cửa nhìn ngứa mắt quá giảm cho anh xuống 27 phần trăm nhé à cái bóng để bàn nhé,O O O O O O O O O O O O O O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O B-devicedevice I-devicedevice I-devicedevice O,smart.home.decrease.percentage
giảm rèm đôi về 12 phần trăm ở trong phòng dành cho nam 5,O B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom,smart.home.decrease.percentage
ok bạn ơi giảm cho mình downlight thứ 2 xuống 27 phần trăm nhé,O O O O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.decrease.percentage
cho mình giảm đèn thờ thứ 4 với,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,smart.home.decrease.percentage
trong phòng tắm xông hơi 1 hãy giảm đèn compact 4 xuống 29 phần trăm,O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.decrease.percentage
hạ thấp độ sáng âm thanh đa vùng thứ 1 xuống 12 phần trăm,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,smart.home.decrease.percentage
hãy giảm bóng huỳnh quang trong sân vườn xuống 19 phần trăm,O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.decrease.percentage
hãy giảm bóng sợi đốt trong phòng là 3 xuống 6 phần trăm,O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.decrease.percentage
giảm bóng ngủ thứ 2 về 29 phần trăm ở phòng thực hành,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom I-roomroom,smart.home.decrease.percentage
giảm thiết bị đèn đứng thứ 4 cho tôi với,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O,smart.home.decrease.percentage
kiểm tra trạng thái của kiểng thứ 3,O O O O O B-devicedevice I-devicedevice I-devicedevice,smart.home.check.status
kiểm tra bóng thờ 2 phòng tắm,O O B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom,smart.home.check.status
này giúp mình kiểm tra đèn sợi đốt 3 nhé,O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,smart.home.check.status
đèn cây 3 còn bật,B-devicedevice I-devicedevice I-devicedevice B-statusstatus I-statusstatus,smart.home.check.status
đúng không trạng thái đèn huỳnh quang ban công,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom,smart.home.check.status
thiết bị cửa cuốn room phòng em nhỏ 1,O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom,smart.home.check.status
kiểm tra cho mình thiết bị ở phòng ngủ con,O O O O O O O B-roomroom I-roomroom I-roomroom,smart.home.check.status
bóng sợi đốt chưa mở ah,B-devicedevice I-devicedevice I-devicedevice B-statusstatus I-statusstatus O,smart.home.check.status
bạn kiểm tra giúp mình thiết bị bình nóng lạnh 4 ở nhà vệ sinh nhé,O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O,smart.home.check.status
kiểm tra mành cuốn thứ 2 ở phòng ăn 3 nhé,O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O,smart.home.check.status
